'MATPRO','NOMPRO','VENAVI','VENPRA','DATCAD','DATEXP','INATIV'
,'PETISQUEIRA BRANCAREF:AMD9262','9,22','10,59','25/09/2012 14:32:47','07/03/2013 11:03:04','N'
,'PASSARO MUSICAL 90881','13,99','13,99','03/12/2012 14:49:56','07/02/2013 01:15:08','N'
'CX-50PCS','PECAS REP. PECAS REPO BATE REF:CARRINHO 666 CX-50PCS',0,0,'22/08/2011 16:18:18','07/02/2013 01:15:08','N'
,'RADIO AM/FM EUROSUN.7247A','4,05','4,65','12/06/2012 11:36:19','06/03/2013 11:42:27','N'
'CX-40PCS','PECAS REP. PECAS REPO BATE REF:CARRINHOS 333 CX-40PCS',0,0,'22/08/2011 16:19:08','07/02/2013 01:15:08','N'
'CX-384 PCS','BRINQ.  SKATE DEDO REF:9914','4,72','4,72','14/09/2011 11:15:29','07/02/2013 01:15:08','N'
'CX-36 PCS','BRINQ. PISTA SKATE DEDO REF:9941','22,68','22,68','14/09/2011 11:17:41','07/02/2013 01:15:08','N'
'CX-36 PCS','BRINQ. PISTA SKATE DEDO REF:9942','22,68','22,68','14/09/2011 11:18:35','07/02/2013 01:15:08','N'
'CX-36 PCS','BRINQ. PISTA SKATE DEDO REF:9943','22,68','22,68','14/09/2011 11:19:25','07/02/2013 01:15:08','N'
'CX-36 PCS','BRINQ. PISTA SKATE DEDO REF:9944','22,68','22,68','14/09/2011 11:20:03','07/02/2013 01:15:08','N'
'CX-24 PCS','BRINQ. PISTA SKATE DEDO REF:9954','34,83','34,83','14/09/2011 11:31:40','07/02/2013 01:15:08','N'
'CX-36 PCS','BRINQ. PISTA SKATE DEDO REF:9957-9959','19,7','19,7','14/09/2011 11:32:42','07/02/2013 01:15:08','N'
'CX-18 PCS','BRINQ. PISTA SKATE DEDO REF:9956','66,18','66,28','14/09/2011 11:33:34','07/02/2013 01:15:08','N'
'CX-2 PCS','BRINQUEDO TRICICLO INFANT REF:TS4127E',226,280,'14/09/2011 14:44:27','07/02/2013 01:15:08','N'
,'RADIO AM/FM EUROSUN MOS-G1477-2 REF:EDX-7246A','4,05','4,65','12/06/2012 11:38:54','06/03/2013 11:42:09','N'
'CX-144 PCS','BRINQ. ACE ART RUN RUN REF:88631','9,84','9,84','20/10/2011 11:44:54','07/02/2013 01:15:08','N'
,'LANTERNA CHAVEIRO EUROSUN  REF:EDX-166','3,38','3,88','12/06/2012 11:42:55','06/03/2013 11:17:00','N'
'CX-144 PCS','ACESS.ART. RUN RUN PARK','9,84','9,84','20/10/2011 11:45:45','07/02/2013 01:15:08','N'
,'ESPREMEDOR DE SUCO 0,75 LTR. REF:EDX-204 220W',35,40,'19/06/2012 09:29:24','06/03/2013 11:31:06','N'
'CX-96PCS','BRINQ. ACE ART RUN RUN REF:88612','7,26','7,26','20/10/2011 11:46:14','07/02/2013 01:15:08','N'
'CX-96PCS','BRINQ. ACE ART RUN RUN REF:88611','7,26','7,26','20/10/2011 11:46:38','07/02/2013 01:15:08','N'
'CX-96 PCS','BRINQ. ACE ART RUN RUN REF:88614','7,26','7,26','20/10/2011 11:47:29','07/02/2013 01:15:08','N'
'CX-96 PCS','BRINQ. ACE ART RUN RUN REF:88613','8,39','8,39','20/10/2011 11:47:57','07/02/2013 01:15:08','N'
'CX-96 PCS','BRINQ. ACE ART RUN RUN REF:88615','8,39','8,39','20/10/2011 11:48:22','07/02/2013 01:15:08','N'
'CX-36 PCS','BRINQ. MUSIC RUN PARK 1 MOUS REF:88644','35,8','35,8','20/10/2011 11:49:53','07/02/2013 01:15:08','N'
,'LANTERNA EUROSUN  REF:EDX-169','3,11','3,57','12/06/2012 11:46:18','06/03/2013 11:17:16','N'
,'BASTAO BRASILEIRINHA 7,5X30CM 1KG.REF:200115','15,49','17,95','03/10/2012 10:46:29','07/03/2013 10:24:11','N'
,'LANTERNA SOLAR EUROSUN  REF:EDX-168','6,75','7,75','12/06/2012 11:51:19','06/03/2013 11:18:04','N'
,'LANTRNA REC. LED EUROSUN  REF:EDX-146','6,75','7,75','12/06/2012 11:55:16','06/03/2013 11:18:48','N'
,'LANTERNA SOLAR EUROSUN  REF:EDX-171','4,05','4,65','12/06/2012 11:58:22','06/03/2013 11:18:19','N'
,'SECADOR DE CABELO 110/220 W REF:EXN-119','25,2','28,8','19/06/2012 09:34:34','06/03/2013 11:49:16','N'
,'COPO PLASTICO COLORIDO EUROSUN  REF:ZL-022A','3,97','4,56','12/06/2012 12:02:03','06/03/2013 11:30:55','N'
,'LUZ DE EMERGENCIA AUTOMAT.REF:EDX-110',49,56,'19/06/2012 09:37:19','06/03/2013 11:41:23','N'
,'LANTERNA 15 LED EUROSUN  REF:YJ-705',12,'13,78','12/06/2012 12:08:13','06/03/2013 11:39:48','N'
,'TIRA BOLINHA REF:LB-288','6,86','7,84','19/06/2012 09:39:58','06/03/2013 11:23:50','N'
,'COPO DE PLASTICO EUROSUN  REF:EDX-151','4,97','5,7','12/06/2012 12:12:01','06/03/2013 11:14:16','N'
,'RELOGIO COLORIDO GRD. REF:3201','9,1','10,4','19/06/2012 09:42:36','06/03/2013 11:44:50','N'
,'GARRAFA TERMICA EUROSUN  REF:EDX-144','10,76','12,35','12/06/2012 12:23:16','06/03/2013 11:14:50','N'
,'ANTENA DE TV REF:TEEM-2902','8,12','9,28','19/06/2012 09:45:05','06/03/2013 11:24:14','N'
,'BRICK GAME C/RELOGIO EUROSUN  REF:EV-3000','6,75','6,75','12/06/2012 12:27:32','07/02/2013 01:15:08','N'
,'LANTERNA ULRA LED EUROSUN  REF:LA-610','7,72','8,87','12/06/2012 12:31:56','06/03/2013 11:18:34','N'
,'ANTENA DE TV REF:TEEM-2901','8,12','9,28','19/06/2012 09:46:33','06/03/2013 11:24:03','N'
,'LANTERNA 12 LED EUROSUN  REF:LA-959','8,1','9,3','12/06/2012 12:35:23','06/03/2013 11:15:57','N'
,'JOGO DE BANH. PORCELANA 99318','16,8','19,2','03/12/2012 14:52:17','06/03/2013 14:21:36','N'
,'LANTERNA EXTRA LED EUROSUN  REF:LA-811','7,72','8,87','12/06/2012 15:09:43','06/03/2013 11:17:50','N'
,'ANTENA UNIV. TV INTERNA REF:PMF-993','30,8','35,2','19/06/2012 09:49:14','06/03/2013 11:24:29','N'
,'LANTERNA LIVSTAR REF:CNN-30','3,5',4,'19/06/2012 09:58:19','06/03/2013 11:40:57','N'
,'POLISTATION','36,4','36,4','19/06/2012 09:53:15','07/02/2013 01:15:08','N'
,'BARALHO PLASTICO CORINGA C/ 06PÃ‡S','2,24','2,56','19/06/2012 09:55:39','06/03/2013 11:24:49','N'
,'BOLA DE BASQUETE EMBORRAC. TAM.7Â´Â´ REF:7507','11,2','12,8','19/06/2012 10:02:56','06/03/2013 11:29:06','N'
,'LANTERNA EUROSUN YJ-3190','4,29','4,93','12/06/2012 15:16:41','06/03/2013 11:40:02','N'
,'BASE C/VENTILADOR P/ NOTEBOOK REF:NOTE PAD','39,2','44,8','19/06/2012 10:06:45','06/03/2013 11:25:02','N'
,'PISTOLA DE BOLINHA DE SABAO REF:22222-A','10,5',12,'19/06/2012 10:27:52','06/03/2013 11:41:40','N'
,'LANTERNA EUROSUN  REF:YF-8850','8,51','9,77','12/06/2012 15:20:15','06/03/2013 11:17:35','N'
,'COLA INST.MULTIUSO CART.C/12','9,52','10,88','19/06/2012 10:09:45','06/03/2013 11:30:45','N'
,'LANTERNA 5 LED EUROSUN  REF:EDX-167','38,61','44,33','12/06/2012 15:22:50','06/03/2013 11:16:28','N'
,'BATERIA 200W REF:EDX-176',21,24,'19/06/2012 10:30:03','06/03/2013 11:27:56','N'
,'FERRAM. MANUAL   REF:JL-1006','4,48','5,15','12/06/2012 15:27:37','06/03/2013 11:23:07','N'
,'ANTENA PARA CARRO REF:EDX-131','30,78','35,34','12/06/2012 15:33:23','06/03/2013 11:11:42','N'
,'BATEDEIRA EUROSUR  REF:EDX-105','23,99','27,28','12/06/2012 15:40:18','06/03/2013 11:13:06','N'
,'PROCESSADOR DE LEGUMES REF:YD-800D3','11,2','36,68','12/06/2012 15:56:19','07/02/2013 01:15:08','N'
,'KIT TERMICO REF:PY-2116-ST-843V','18,25','20,96','12/06/2012 16:00:55','06/03/2013 11:15:34','N'
,'LUZ DE EMERGENCIA REF:EDX-192','38,61','44,33','12/06/2012 16:05:10','06/03/2013 11:19:45','N'
,'TRANSFORMADOR BATERIA 100W REF:EDX-175',21,24,'19/06/2012 10:31:41','06/03/2013 11:53:08','N'
,'PANELA 1.8 LTRS. REF:NRC-1801 P','40,5','46,5','12/06/2012 16:15:18','06/03/2013 11:20:33','N'
,'CAIXA DE SOM DE MUSICA REF:DYM-29','15,4','17,6','19/06/2012 10:33:57','06/03/2013 11:30:11','N'
,'JOGO FERRAM. 03 PÃ‡S CHAVE TESTE KAMASA  REF:KM-1035','7,7','8,8','19/06/2012 10:36:35','06/03/2013 11:31:35','N'
,'PANELA 2.2 LTRS. REF:NRC-1801-M','40,5','46,5','12/06/2012 17:05:35','06/03/2013 11:20:48','N'
,'CAIXA DE SOM  USB/MEMOR. EUROVOLTZ REF:EUV-1011','23,8','27,2','19/06/2012 10:41:04','06/03/2013 11:22:33','N'
,'PANELA  2.8 LITROS REF:NRC-1801-G','44,8','51,2','12/06/2012 17:08:34','06/03/2013 11:20:05','N'
,'LAMPADA ECON. 15 W. REF:SL-63-HP','3,92','4,48','19/06/2012 10:44:22','06/03/2013 11:38:20','N'
,'CARREGADOR DE CELULAR REF:GF-600','2,1','2,1','19/06/2012 10:50:27','07/02/2013 01:15:08','S'
,'CARREGADOR DE CELULAR REF:SE-T230','2,1','2,1','19/06/2012 10:51:11','07/02/2013 01:15:08','S'
,'BOOMBOX REF.WCD-009MP3','74,66','85,72','12/06/2012 17:22:27','06/03/2013 11:13:36','N'
,'CARREGADOR DE CELULAR REF:SE-W800','2,1','2,1','19/06/2012 10:52:13','07/02/2013 01:15:08','S'
,'CARREGADOR DE CELULAR REF:L-7020','2,1','2,1','19/06/2012 10:53:23','07/02/2013 01:15:08','S'
,'CARREGADOR DE CELULAR REF:SE-T28','2,1','2,1','19/06/2012 10:54:19','07/02/2013 01:15:08','S'
,'CARREGADOR DE CELULAR REF:LKG-800','2,1','2,1','19/06/2012 10:55:07','07/02/2013 01:15:08','S'
,'CARREGADOR DE CELULAR REF:NK-6101','2,1','2,1','19/06/2012 10:56:04','07/02/2013 01:15:08','S'
,'CARREGADOR DE CELULAR REF:MT-F3','2,1','2,1','19/06/2012 10:57:07','07/02/2013 01:15:08','S'
,'CARREGADOR DE CELULAR REF:W800/K750','2,1','2,1','19/06/2012 11:04:13','07/02/2013 01:15:08','S'
,'CARREGADOR DE CELULAR REF:MOT-V3','2,1','2,1','19/06/2012 11:06:13','07/02/2013 01:15:08','S'
,'CARREGADOR DE CELULAR REF:CHOC./ SAFIRA','2,1','2,1','19/06/2012 11:23:07','07/02/2013 01:15:08','S'
,'ARARA DE PELUCIA 23CM REF:60001','19,43','22,21','08/10/2012 11:30:23','07/03/2013 09:48:40','N'
,'CARREGADOR DE CELULAR REF:SE-C55','2,1','2,1','25/06/2012 15:58:10','07/02/2013 01:15:08','S'
,'CARREGADOR DE CEL. DE CARRO REF:CHOCOLATE','2,1','2,1','19/06/2012 11:26:11','07/02/2013 01:15:08','S'
,'PETISQUEIRA BRANCA 4 PÃ‡S. REF:AMD9217','6,21','7,13','25/09/2012 14:39:17','07/03/2013 11:02:39','N'
,'LAMPADA DE EMERGENCIA 19 LED  REF-JA-199','16,2','18,6','08/08/2012 15:51:58','06/03/2013 11:37:38','N'
,'CARREGADOR DE CELULAR DIVERSOS REF:TRAVEL CHARGER','2,1','2,4','19/06/2012 11:30:18','06/03/2013 11:30:30','N'
,'CHAPEU SINTETICO DIVERSOS MODELOS REF:909','1,99','2,29','14/08/2012 11:07:43','06/03/2013 12:05:29','N'
,'CARREGADOR DE CELULAR REF:SAFIRA/KG800','2,1','2,1','19/06/2012 11:32:23','07/02/2013 01:15:08','S'
,'PULSEIRAS DIVERSAS','3,5','3,5','14/08/2012 11:16:26','07/02/2013 01:15:08','N'
,'COLAR  REF:PEROLA','4,37','4,84','14/08/2012 11:18:58','28/02/2013 11:14:32','N'
,'COLAR','3,31','3,31','14/08/2012 11:21:46','07/02/2013 01:15:08','N'
,'COLAR DE PEROLA','2,63','2,63','14/08/2012 11:27:18','07/02/2013 01:15:08','N'
,'BRINCOS DE PEDRAS DIV. MOD. COD.200001',1,1,'14/08/2012 11:30:13','07/02/2013 01:15:08','N'
,'PULSEIRA INDIANA REF:DUZIA','3,5','3,5','14/08/2012 11:32:02','07/02/2013 01:15:08','N'
,'PETISQUEIRA PORCEL. REF:AMD9221','6,21','7,13','25/09/2012 14:40:34','07/03/2013 11:03:13','N'
,'SKATE RADICAL','39,99','44,99','14/08/2012 11:49:31','06/03/2013 12:43:21','N'
,'PORTA JOIA REF:CD00009','2,5','2,84','14/08/2012 12:00:14','06/03/2013 12:41:47','N'
,'KIT ESTOJO PINÃ‡A E ESPELHO REF:239','10,8','12,4','14/08/2012 12:10:34','06/03/2013 12:15:36','N'
,'MINI PIRANHA C/ 12 REF:CARTELA','3,15','3,15','14/08/2012 12:13:43','07/02/2013 01:15:08','N'
,'GRAMPOS DE CABELO  STRASS REF:DUZIA','2,36','2,36','14/08/2012 12:17:11','07/02/2013 01:15:08','S'
,'TIC TAC CARTELA C/ 06 UNID','0,54','0,54','14/08/2012 12:19:25','07/02/2013 01:15:08','N'
,'GRAMPOS CART. C/ 06','1,08','1,08','14/08/2012 12:21:33','07/02/2013 01:15:08','N'
,'TIC TAC BIJUTERIA  PEQ. CART. C/12','0,7','0,78','14/08/2012 12:23:23','28/02/2013 17:59:01','N'
,'COLAR INFANTIL','1,49','1,49','14/08/2012 12:24:41','07/02/2013 01:15:08','N'
,'MINI PIRANHA C/CORRENTE DUZIA','0,49','0,49','14/08/2012 12:26:23','07/02/2013 01:15:08','N'
,'TIC TAC CART. C/12','0,68','0,68','14/08/2012 12:29:18','07/02/2013 01:15:08','S'
,'TIC TAC   C/ FLOR STRASS',1,'1,09','14/08/2012 12:30:44','28/02/2013 18:05:46','N'
,'PRESILIA PLASTICA','0,35','0,35','14/08/2012 12:33:03','07/02/2013 01:15:08','S'
,'PRESILHAS  PLASTICAS P/CABELO','0,99','0,99','14/08/2012 12:35:07','07/02/2013 01:15:08','N'
,'PRES. PLAST. P/CABELO','0,35','0,35','14/08/2012 12:36:15','07/02/2013 01:15:08','N'
,'TENSOR P/ ATIVIDADE FISICA REF:6811C/02 PÃ‡S.','2,1','2,1','14/08/2012 16:21:01','07/02/2013 01:15:08','S'
,'ALBUM P/ FOTO MOD. DIVERSOS REF:3051-8276','15,49','15,49','16/08/2012 14:44:29','07/02/2013 01:15:08','S'
,'TENSOR PARA ATIVIDADE FISICA REF:6803 C/ 02 PÃ‡S','2,1','2,1','14/08/2012 16:23:46','07/02/2013 01:15:08','S'
,'QUEBRA CABEÃ‡AREF:','1,35','1,35','20/08/2012 17:14:43','07/02/2013 01:15:08','N'
,'TENSOR PARA ATIVIDADE FISICA REF:6813 C/02 PÃ‡S','2,1','2,1','14/08/2012 16:25:53','07/02/2013 01:15:08','S'
,'ALBUM P/ FOTO REF:3051-P2205-03','15,49','15,49','16/08/2012 14:47:09','07/02/2013 01:15:08','S'
,'TENSOR PARA ATIVIDADE FISICA REF:6809 C/02PÃ‡S','2,1','2,1','14/08/2012 16:27:55','07/02/2013 01:15:08','S'
,'TENSOR PARA ATIVIDADE FISICA REF:6602 C/02 PÃ‡S.','2,1','2,1','14/08/2012 16:29:33','07/02/2013 01:15:08','S'
,'ALBUM P/FOTO REF:3051-0303-4','15,49','15,49','16/08/2012 14:50:44','07/02/2013 01:15:08','S'
,'PIRANHA QUE MUDA DE COR C/12','1,69','1,69','14/08/2012 16:53:31','07/02/2013 01:15:08','N'
,'TIARAS DIVERSAS',1,1,'14/08/2012 16:57:35','07/02/2013 01:15:08','N'
,'TIC TAC BIJUTERIA  CART. C/06','1,62','1,62','14/08/2012 17:00:35','07/02/2013 01:15:08','N'
,'BRINCO PEROLA PEQ. UNID.','1,01','1,01','14/08/2012 17:04:06','07/02/2013 01:15:08','S'
,'PULSEIRA DE PEROLA  UNIDADE','2,43','2,43','14/08/2012 17:11:52','07/02/2013 01:15:08','N'
,'PULSEIRA BORRACHA','1,35','1,35','14/08/2012 17:18:33','07/02/2013 01:15:08','N'
,'PIRANHA MINI C/ FITA C/12','1,69','1,69','14/08/2012 18:23:31','07/02/2013 01:15:08','S'
,'ALBUM P/FOTO REF:3051-D1533','15,49','15,49','16/08/2012 14:52:59','07/02/2013 01:15:08','S'
,'ALBUM P/ FOTO REF:3051-PAA95048','11,99','11,99','16/08/2012 15:02:09','07/02/2013 01:15:08','S'
,'PRESILIHAS PLASTICAS P/CABELO  C/6',1,1,'14/08/2012 12:40:05','07/02/2013 01:15:08','N'
,'PRESILHAS PLASTICA P/CABELO  C/10','2,99','2,99','14/08/2012 14:47:14','07/02/2013 01:15:08','N'
,'BOLSINHAS DE PELUCIA REF:411','2,7','2,7','14/08/2012 14:56:07','07/02/2013 01:15:08','N'
,'SACOLA BOLSA DE BOLA REF:10871-4','7,43','7,43','14/08/2012 14:58:57','07/02/2013 01:15:08','N'
,'FONE DE OUVIDO  DIGITAL REF:ANS-107','1,15','1,32','14/08/2012 15:01:53','06/03/2013 12:15:08','N'
,'RELOGIO DE PAREDE REF:Y568P10','8,1','8,1','14/08/2012 15:05:25','07/02/2013 01:15:08','N'
,'ALBUM PARA FOTOS REF:3051-J5141','11,99','11,99','16/08/2012 15:04:27','07/02/2013 01:15:08','S'
,'RELOGIO DE PAREDE REF:E501','8,1','8,1','14/08/2012 15:08:34','07/02/2013 01:15:08','S'
,'ALBUM PARA FOTO REF:3051-1440-90','11,99','11,99','16/08/2012 15:06:35','07/02/2013 01:15:08','S'
,'RELOGIO DE PAREDE REF:6861-1','8,1','8,1','14/08/2012 15:10:05','07/02/2013 01:15:08','S'
,'LIXA POLIDORA DUPLA FACE MUNDIAL REF:BC61','0,99','1,14','14/08/2012 15:17:26','06/03/2013 12:35:47','N'
,'ALBUM PARA FOTO REF:3051-P0252','11,99','11,99','16/08/2012 15:12:23','07/02/2013 01:15:08','S'
,'CHAVE FENDA TESTE  REF:5 1/2Â´Â´ F100','1,35','1,35','14/08/2012 15:23:58','07/02/2013 01:15:08','N'
,'ESTILETE REF:HX-998','1,35','1,55','14/08/2012 15:26:07','06/03/2013 12:13:10','N'
,'PINÃ‡A C/ LUZ REF:RF-805',3,3,'14/08/2012 15:27:26','07/02/2013 01:15:08','N'
,'CABO P/ COMPUTADOR 2M','2,03','2,03','14/08/2012 15:29:05','07/02/2013 01:15:08','N'
,'CORTADOR DE UNHA COLORIDO','1,4','1,6','14/08/2012 15:30:34','06/03/2013 12:10:42','N'
,'CABO USB','2,03','2,33','14/08/2012 15:32:03','06/03/2013 12:02:26','N'
,'BOLSA','16,99','16,99','14/08/2012 15:34:24','06/03/2013 11:57:40','S'
,'PULSEIRAS BORRACHA','1,35','1,35','15/08/2012 09:40:37','07/02/2013 01:15:08','S'
,'BOLSA','9,9','9,9','14/08/2012 15:35:54','07/02/2013 01:15:08','N'
,'BRINCOS DE METAL','0,99','0,99','14/08/2012 15:43:43','07/02/2013 01:15:08','S'
,'PETISQUEIRA BRANCA REF:AMD9257','9,96','11,44','25/09/2012 14:41:26','07/03/2013 11:02:46','N'
,'CARREGADOR DE PILHA C/PILHA REF:EDX-186','18,9','21,7','24/08/2012 10:09:03','06/03/2013 12:03:05','N'
,'BRINCO DE METAL/PEDRAS','0,68','0,68','14/08/2012 15:44:36','07/02/2013 01:15:08','S'
,'BRINCO DE METAL','0,84','0,84','14/08/2012 15:45:36','07/02/2013 01:15:08','S'
,'BRINCOS DE METAL','0,57','0,57','14/08/2012 15:51:58','07/02/2013 01:15:08','S'
,'BICO DE PATO MINI NA CARTELA REF:DEZ','1,35','1,35','14/08/2012 15:53:18','07/02/2013 01:15:08','N'
,'RABICO REF:DUZIA','2,43','2,43','14/08/2012 15:54:25','07/02/2013 01:15:08','S'
,'RABICO FLOR','0,7','0,7','14/08/2012 15:55:12','07/02/2013 01:15:08','N'
,'LUZ DE EMERGENCIA REF:EDX-148','16,2','18,6','24/08/2012 10:29:58','06/03/2013 12:36:35','N'
,'PULSEIRA TUBO C/ 25PÃ‡S REF:INFANTIL','4,05','4,05','14/08/2012 16:04:15','07/02/2013 01:15:08','S'
,'TENSOR P/ ATIVIDADE FISICA REF:6605 COM 02 PÃ‡S','2,49','2,79','14/08/2012 16:12:05','06/03/2013 12:43:50','N'
,'TENSOR P/ATIVIDADE FISICA REF:6805 C/ 02 PÃ‡S.','2,1','2,1','14/08/2012 16:18:12','07/02/2013 01:15:08','S'
,'ALBUM PARA FOTO REF:3051-6304','18,59','18,59','16/08/2012 15:17:05','07/02/2013 01:15:08','S'
,'PULSEIRAS REF:PEROLA','1,4','1,4','15/08/2012 09:41:19','07/02/2013 01:15:08','N'
,'PIRANHA PLAST.  PEQ. C/ 12','0,7','0,7','15/08/2012 09:43:44','07/02/2013 01:15:08','N'
,'BRINCO REF:UNID.','1,13','1,13','15/08/2012 09:45:29','07/02/2013 01:15:08','S'
,'BRINCO COD.200002',1,1,'15/08/2012 09:46:29','07/02/2013 01:15:08','S'
,'BRINCO DE PEROLA UNID.','1,75','1,75','15/08/2012 09:47:26','07/02/2013 01:15:08','N'
,'BRINCO DE PEROLA PEQ.',1,1,'15/08/2012 09:48:43','07/02/2013 01:15:08','S'
,'LANTERNA REF:EDX-146','6,75','7,75','24/08/2012 10:36:05','06/03/2013 12:19:23','N'
,'ALBUM PARA FOTO REF:3051-8273','11,99','11,99','16/08/2012 15:23:10','07/02/2013 01:15:08','S'
,'ALBUM PARA FOTO REF:3051-6040','15,49','15,49','16/08/2012 15:27:47','07/02/2013 01:15:08','S'
,'MINI PIRANHA C/12','2,69','2,98','15/08/2012 11:16:07','01/03/2013 10:58:41','N'
,'MINI PIRANHA PLAST. PEQ.','1,69','1,69','15/08/2012 11:35:12','07/02/2013 01:15:08','S'
,'ALBUM PARA FOTO REF:3051-JT063','18,59','18,59','16/08/2012 15:30:39','07/02/2013 01:15:08','S'
,'ALBUM PARA FOTO REF:3051-JT058','18,59','18,59','16/08/2012 15:32:59','07/02/2013 01:15:08','S'
,'ALBUM PARA FOTO REF:3051-JT060','18,59','18,59','16/08/2012 15:36:10','07/02/2013 01:15:08','S'
,'ALBUM PARA FOTO REF:3051-5301','18,59','18,59','16/08/2012 15:38:11','07/02/2013 01:15:08','S'
,'ALBUM PARA FOTO REF:3051-ST-04-402','18,59','18,59','16/08/2012 15:41:21','07/02/2013 01:15:08','S'
,'ALBUM PARA FOTO 30007','17,49','20,24','16/08/2012 15:50:25','06/03/2013 11:55:43','N'
,'ALBUM PARA FOTO 40004','11,99','13,78','16/08/2012 15:53:06','06/03/2013 11:56:01','N'
,'ALBUM PARA FOTO REF:3051','18,59','18,59','16/08/2012 16:07:07','07/02/2013 01:15:08','S'
,'LAMPADA REF:JZ-1999','16,2','18,6','24/08/2012 10:53:12','06/03/2013 11:38:42','N'
,'ALBUM PARA FOTO REF:3051','11,99','11,99','16/08/2012 16:09:26','07/02/2013 01:15:08','S'
,'MEIA CALÃ‡A CLASSICA C/ 06 PÃ‡S.  REF:9020.001','15,8','18,14','27/08/2012 17:22:31','06/03/2013 12:54:04','N'
,'LAMPADA DE EMERGENCIA 21 LED REF:SJ-1578-B','16,2','18,6','24/08/2012 13:50:19','06/03/2013 11:37:59','N'
,'ALBUM PARA FOTO 70005/ 103888','6,77','7,77','16/08/2012 16:27:45','06/03/2013 11:56:19','N'
,'MEIA 3/4 TAM. UNICO C/12  FEMININA REF.9040.001','17,01','19,53','27/08/2012 17:25:04','06/03/2013 12:53:52','N'
,'ALBUM PARA FOTO REF:3051-PAA95046','18,59','18,59','16/08/2012 16:30:13','07/02/2013 01:15:08','S'
,'MEIA SOQUETE FEMININA REF:9870-001','15,39','17,67','27/08/2012 17:27:49','06/03/2013 12:54:18','N'
,'ALBUM PARA FOTO REF:3051-J5140','15,49','15,49','16/08/2012 17:18:01','07/02/2013 01:15:08','S'
,'TECIDO DE ALGODAO CORTADO REF:PANO','1,35','1,35','27/08/2012 17:38:59','07/02/2013 01:15:08','N'
,'ALBUM PARA FOTO REF:3051-ST-210','18,59','18,59','16/08/2012 17:20:08','07/02/2013 01:15:08','S'
,'BOLA DE FUTEBOL REF:EMI-15-5010','13,49','15,48','28/08/2012 09:51:29','06/03/2013 12:44:40','N'
,'RELOGIO DE PAREDE DE VIDRO PEQ. REF:EMI11-0013','19,48','22,37','28/08/2012 09:55:57','06/03/2013 12:45:49','N'
,'PORTA RETRATO DE VIDRO REF:EMI-12-0034','5,99','6,88','28/08/2012 09:59:59','06/03/2013 12:45:22','N'
,'RELOGIO DE MESA REF:EMI-110006','7,03','8,08','28/08/2012 10:03:19','06/03/2013 12:45:35','N'
,'MALETA P/ MAQUIAGEM C/ 03PÃ‡SREF:EMI-01-0069','21,72','24,94','28/08/2012 10:05:52','06/03/2013 12:44:58','N'
,'PISTOLA DE SABAO P/FESTA REF:EMI5144','5,58','6,4','28/08/2012 10:37:07','06/03/2013 12:52:57','N'
,'PISTOLA DE SABAO P/FESTA REF:EMI05-0034','11,45','13,14','28/08/2012 10:39:58','06/03/2013 12:52:40','N'
,'ALICATE  6Â´Â´REF:EMI-06-0018','6,72','7,72','28/08/2012 10:46:54','06/03/2013 12:51:05','N'
,'CHAVE DE FENDA C/ 07PÃ‡S REF:EMI-06-0018','14,89','17,09','28/08/2012 10:51:12','06/03/2013 12:51:40','N'
,'CHAVE DE FENDA 4Â´Â´ REF:EMI-06-0032','2,15','2,46','28/08/2012 10:53:42','06/03/2013 12:51:19','N'
,'MARTELO DE CARPINTEIRO REF:EMI-06-0028','15,74','18,07','28/08/2012 10:56:15','06/03/2013 12:52:22','N'
,'REBITADOR REF:EMI-06-0016','15,74','18,07','28/08/2012 10:59:44','06/03/2013 12:53:10','N'
,'CONJ. ALICATE 6Â´Â´ C/ 03PÃ‡S REF:EMI-06-0013','19,32','22,18','28/08/2012 11:02:24','06/03/2013 12:51:55','N'
,'CONJ. ALICATE 8Â´Â´ C/03PÃ‡S REF:EMI-06-0012','21,47','24,65','28/08/2012 11:04:10','06/03/2013 12:52:08','N'
,'GUARDA CHUVA ARO 23 REF:MB-1023','6,48','7,44','28/08/2012 12:06:48','06/03/2013 12:55:04','N'
,'GUARDA CHUVA REF:MB1013','9,32','10,7','28/08/2012 12:08:06','06/03/2013 12:55:17','N'
,'GUARDA CHUVA REF:MB6002','9,18','10,54','28/08/2012 12:15:42','06/03/2013 13:01:20','N'
,'GUARDA CHUVA REF:MB1022','7,83','8,99','28/08/2012 12:16:41','06/03/2013 12:59:01','N'
,'GUARDA CHUVA REF:MB3006','18,5','21,24','28/08/2012 12:17:23','06/03/2013 13:00:56','N'
,'GUARDA CHUVA REF:MB025','9,32','10,7','28/08/2012 12:18:04','06/03/2013 12:58:28','N'
,'GUARDA CHUVA REF:MB021','6,08','6,98','28/08/2012 12:18:40','06/03/2013 12:55:50','N'
,'GUARDA CHUVA REF:MB1088A','4,99','5,73','28/08/2012 12:19:21','06/03/2013 12:59:17','N'
,'GUARDA CHUVA REF:MB1007','14,99','17,21','28/08/2012 12:19:59','06/03/2013 12:58:52','N'
,'GUARDA CHUVA REF:MB1089A','4,99','5,73','28/08/2012 12:20:40','06/03/2013 13:00:23','N'
,'GUARDA CHUVA REF:MB16K','11,21','12,87','28/08/2012 12:21:21','06/03/2013 13:00:43','N'
